Production tag;JIRA tickets;Anchor productions;Anchor pass;Collision system;Energy;Run list;Comment;Requester;PWG;PAG;Production status;Requested events;Generated events;Output size;Run time;Saving time;First seen;Last seen
LHC21h3b;;;pass2;Pb-Pb;5020.0;;- multi-charm studies in ALICE3, 20kGauss, 02-2504;;;no PAG to select;;250000000;272085000;60506468576944;331876.12;22412.586;1629473911;1629606735
LHC21h3a;;;pass2;Pb-Pb;5020.0;;- multi-charm studies in ALICE3, 5kGauss, 02-2504;;;no PAG to select;;250000000;270216000;115666736607662;304395.44;29701.83;1629448733;1629593199
LHC21d9b;;;pass3;Pb-Pb;;300100, 300101, 300102, 300103, 300104, 300105;DelphesO2 Simulation + AOD, Pb-Pb setup, 02-xxx;;;;;;2137745;3022340804275;77047.53;23456.916;1629482115;1630181879
LHC21h2a;ALIROOT-8731;LHC17r;pass2;p-p;13000.0;;- General-purpose Monte Carlo anchored to LHC17r pass2, store BKG;;;no PAG to select;;9138949;10189650;15505241321005;471912.78;3237.0952;1632739486;1632920970
LHC21h1a;ALIROOT-8730;LHC17l;pass2;p-p;13000.0;;- General-purpose Monte Carlo anchored to LHC17l pass2, store BKG;;;no PAG to select;;21327783;23730300;39745012382335;1.1257728e+06;8013.2495;1632642161;1632946950
LHC21g9_cent_woSDD;ALIROOT-8729;, LHC16t;pass2;p-Pb;5020.0;;- PWGHF high-pT HFe triggered, anchored to LHC16(q, t) pass2, CENT w/o SDD;;PWGHF;;;2000000;2156750;1695586480767;80925.52;404.01843;1629004946;1629141765
LHC21g9_fast;ALIROOT-8729;, LHC16t;pass2;p-Pb;5020.0;;- PWGHF high-pT HFe triggered, anchored to LHC16(q, t) pass2, FAST;;PWGHF;;;2000000;2163000;1708378314714;81837.33;536.90936;1629004984;1629125764
LHC21g8_fast;ALIROOT-8728;LHC16q;pass2;p-Pb;5020.0;;- PWGHF HIJING+PYTHIA HF-enriched, LHC16q, t pass2, ele, FAST;;PWGHF;;;20000000;21958750;16589766957697;640132.1;6182.7607;1627584185;1628886083
LHC21g8_cent;ALIROOT-8728;LHC16q;pass2;p-Pb;5020.0;;- PWGHF HIJING+PYTHIA HF-enriched, LHC16q, t pass2, ele, CENT;;PWGHF;;;20000000;21915250;16789454282580;639930.6;6394.8276;1627584182;1628897096
LHC21g7c;ALIROOT-8714;LHC16o;pass1;p-p;13000.0;263981, 263984, 263985, 264033, 264035;- HF, for Omega_c^0 in semi-leptonic analysis in pp collisions at, 2016 data;;PWGHF;;;;10466600;9735549120628;4.4815305e+06;18394.727;1627581501;1629739111
LHC21g7b;ALIROOT-8714;LHC17l;pass1;p-p;13000.0;278167, 278189, 278191, 278215, 278216;- HF, for Omega_c^0 in semi-leptonic analysis in pp collisions at, 2017 data;;PWGHF;;;;19855900;20312916437607;8.2403145e+06;32593.71;1627581499;1629743466
LHC21g7a;ALIROOT-8714;LHC18e;pass1;p-p;13000.0;286931, 286932, 286933, 286936, 286937;- HF, for Omega_c^0 in semi-leptonic analysis in pp collisions at, 2018 data;;PWGHF;;;;23362575;24526684222526;9.698741e+06;37358.3;1627581495;1629720215
LHC21g6c;ALIROOT-8719;LHC16o;pass1;p-p;13000.0;263981, 263984, 263985, 264033, 264035;- HF, for Omega_c^0 hadronic decay analysis in pp collisions at, 2016 data, fix lifetime of Omega_c^0;;PWGHF;;;;10483400;9748747763894;4.3703595e+06;17940.014;1627581492;1634161170
LHC21g6b;ALIROOT-8719;LHC17l;pass1;p-p;13000.0;278167, 278189, 278191, 278215, 278216;- HF, for Omega_c^0 hadronic decay analysis in pp collisions at, 2017 data, fix lifetime of Omega_c^0;;PWGHF;;;;19877850;20032210414462;8.243341e+06;30231.904;1627581490;1629072703
LHC21g6a;ALIROOT-8719;LHC18e;pass1;p-p;13000.0;286931, 286932, 286933, 286936, 286937;- HF, for Omega_c^0 hadronic decay analysis in pp collisions at, 2018 data, fix lifetime of Omega_c^0;;PWGHF;;;;23352900;24373408365754;9.66456e+06;35739.152;1627581488;1629054200
LHC20f2a;ALIROOT-8465;LHC16d;pass2;p-p;13000.0;;General-purpose Monte Carlo anchored to LHC16d pass2 reprocessed;;;no PAG to select;;17067836;18732450;7716581679978;561902.3;4557.8794;1635444339;1635654928
LHC20k1_1_fix;ALIROOT-8576;LHC17h, LHC17i, LHC17j, LHC17k, LHC17k, LHC17m, LHC17o, LHC17r;pass1;p-p;13000.0;;- JetJet, Herwig7 anchored to LHC17h, i, j, k, k, m, o, r, 10% statistics w/ ESDs, HEPMC fix;;PWGJE;;;16000000;17454250;13715138371901;490424.6;5498.508;1625917323;1626653085
LHC21c5h;ALIROOT-8678;, LHC18p;pass2;p-p;13000.0;;- Weighted jet-jet (CALOFAST) for EMCAL trigger development andchored to 2018 periods, reconstruction h - noise 200 MeV;;PWGJE;;;30000000;33473000;5988866767756;9527.112;956.9095;1625815323;1626419398
LHC21c5g;ALIROOT-8678;, LHC18p;pass2;p-p;13000.0;;- Weighted jet-jet (CALOFAST) for EMCAL trigger development andchored to 2018 periods, reconstruction g - noise 150 MeV;;PWGJE;;;30000000;33492000;5991640953913;10660.698;983.2638;1625808970;1625829343
LHC21c5f;ALIROOT-8678;, LHC18p;pass2;p-p;13000.0;;- Weighted jet-jet (CALOFAST) for EMCAL trigger development andchored to 2018 periods, reconstruction f - noise 125 MeV;;PWGJE;;;30000000;33598000;6010445619060;9563.52;933.64026;1625778034;1625820571
LHC21c5e;ALIROOT-8678;, LHC18p;pass2;p-p;13000.0;;- Weighted jet-jet (CALOFAST) for EMCAL trigger development andchored to 2018 periods, reconstruction e - noise 100 MeV;;PWGJE;;;30000000;33468000;5985965011779;9792.62;966.37524;1625774388;1625819397
LHC21c5d;ALIROOT-8678;LHC18b;pass2;p-p;13000.0;;- Weighted jet-jet (CALOFAST) for EMCAL trigger development andchored to 2018 periods, reconstruction 2 - noise 75 MeV;;;no PAG to select;;30000000;33217000;5941215445601;9739.961;1002.65924;1625754773;1625775956
LHC21c5c;ALIROOT-8678;, LHC18p;pass2;p-p;13000.0;;- Weighted jet-jet (CALOFAST) for EMCAL trigger development andchored to 2018 periods, reconstruction c - noise 50 MeV;;PWGJE;;;30000000;33634000;6014768957264;10328.65;769.2888;1625731528;1626336634
LHC21e6b;ALIROOT-8702;, LHC18p;pass1;p-p;13000.0;;-, J/psi and in pp, (2016, 2017 and 2018 data), v2;;PWGDQ;;;200000000;223249400;4359109190444;69621.55;1784.8672;1623521802;1624168627
LHC21c5b;ALIROOT-8678;LHC18b;pass2;p-p;13000.0;;- Weighted jet-jet (CALOFAST) for EMCAL trigger development andchored to 2018 periods, reconstruction 1;;;no PAG to select;;30000000;33316000;5957090716127;9554.472;991.7013;1625763734;1625779918
LHC21c5a;ALIROOT-8678;LHC18b;pass2;p-p;13000.0;;- Weighted jet-jet (CALOFAST) for EMCAL trigger development andchored to 2018 periods;;;no PAG to select;;30000000;32020000;8591080747733;238553.86;1009.7693;1625572873;1626268162
LHC21c14e;ALIROOT-8651;LHC16o;pass1;p-p;13000.0;;for secondary nuclei in pp HM collisions anchored to 2016 periods, trigger on nuclei after transport;;PWGLF;;;833803;885390;10172404931686;5.174747e+06;28446.607;1623319265;1627203736
LHC21c14d;ALIROOT-8651;LHC17l;pass1;p-p;13000.0;;for secondary nuclei in pp HM collisions anchored to 2017 periods, trigger on nuclei after transport;;PWGLF;;;1035865;1107072;13651890152098;8.517274e+06;37098.668;1622987355;1626700029
LHC21c14c;ALIROOT-8651;LHC18p;pass1;p-p;13000.0;;for secondary nuclei in pp HM collisions anchored to 2018 periods, trigger on nuclei after transport;;PWGLF;;;1230332;1296266;16612265513226;1.018547e+07;43076.043;1622987128;1625717313
LHC21c13d;ALIROOT-8665;, LHC16t;pass2;p-Pb;5020.0;;- AMPT generator-only simulation of p-Pb, anchored to LHC16qt, dataset 4;;PWGCF;;;200000000;219016000;4513482421171;19125.094;762.67554;1622826974;1622946709
LHC21c13c;ALIROOT-8665;, LHC16t;pass2;p-Pb;5020.0;;- AMPT generator-only simulation of p-Pb, anchored to LHC16qt, dataset 3;;PWGCF;;;200000000;218240000;4485649450279;19276.56;706.7003;1622826879;1622920463
LHC21c13b;ALIROOT-8665;, LHC16t;pass2;p-Pb;5020.0;;- AMPT generator-only simulation of p-Pb, anchored to LHC16qt, dataset 2;;PWGCF;;;200000000;217232000;4469522749160;20455.625;815.11914;1622826727;1622973961
LHC21c13a;ALIROOT-8665;LHC16q;pass2;p-Pb;5020.0;;- AMPT generator-only simulation of p-Pb, anchored to LHC16qt, dataset 1;;PWGCF;;;200000000;217680000;4471156112498;23579.318;848.9315;1621721815;1622390618
LHC21d2c2;ALIROOT-8668;LHC16r, LHC16s;pass2;p-Pb;900.0;;- JJ+DPMJET for pass2 LHC16rs, triggered on a photon with at least, no TRD in tracking;;PWGGA;;;24312856;26600840;13635603623532;2.3585208e+06;17857.008;1621157242;1622600418
LHC21d2b2;ALIROOT-8668;LHC16r, LHC16s;pass2;p-Pb;900.0;;- JJ+DPMJET for pass2 LHC16rs, triggered on a photon with at least, no TRD in tracking;;PWGGA;;;18234642;19918600;8503891082319;1.6129498e+06;11279.797;1621158507;1622006573
LHC21d2a2;ALIROOT-8668;LHC16r, LHC16s;pass2;p-Pb;900.0;;- GJ+DPMJET for pass2 LHC16rs EMCal/DCal/PHOS acc, no TRD in tracking;;PWGGA;;;18234642;19873200;8138616940985;1.5217556e+06;11050.99;1621157877;1622051721
LHC21e4;ALIROOT-8688;LHC18o;pass1;p-p;13000.0;293368;- Conversion photon Monte Carlo anchored to LHC18o;;PWGGA;;;;2174800;223399049566;13795.783;273.4288;1620728294;1622704255
LHC21c13_2;ALIROOT-8665;LHC16q;pass2;p-Pb;5020.0;265309, 265332, 265334, 265335, 265336, 265338;- AMPT generator-only simulation of p-Pb, anchored to LHC16qt, replay;;PWGCF;;;;62312000;1308817851467;8965.959;342.6793;1620690885;1620775398
LHC21d9_pp;;;pass2;;;300100;DelphesO2 Simulation + AOD, pp setup, 02-xxx;;;;;;9005625000;156263015949573;452963.66;60799.57;1620684203;1630161501
LHC21d9_KrKr;;;pass2;;;300100;DelphesO2 Simulation + AOD, KrKr setup, 02-xxx;;;;;;;29625599407;349.78528;22.09222;1620684237;1622505439
LHC21e3_Run4_PbPb;;;pass2;Pb-Pb;;300100;FLUKA activity calculations, Run4 Pb-Pb;;;;;;867;85229476511;2319.3672;14.1516695;1622825326;1623019049
LHC21e3_Run4_pp;;;pass2;p-p;;300100;FLUKA activity calculations, Run4 pp;;;;;;137200;174461661506;6139.386;29.334726;1621535822;1622142111
LHC21e3_Run3_PbPb;;;pass2;Pb-Pb;;300100;FLUKA activity calculations, Run3 Pb-Pb;;;;;;864;83423688746;2163.8762;14.918883;1622825223;1622981448
LHC21e3_Run3_pp;;;pass2;p-p;;300100;FLUKA activity calculations, Run3 pp;;;;;;126300;147071155244;6242.353;14.666949;1620971665;1621265059
LHC21d9;;;pass2;;;300100, 300101;DelphesO2 Simulation + AOD, 02-xxx;;;;;;;137317206949;604.4426;697.0352;1620460213;1620607146
LHC21d7;ALIROOT-8685;, LHC16e;pass1;p-p;13000.0;;-, Upsilon(1S) in pp at, (2016, 2017 and 2018);;PWGDQ;;;50000000;58573000;1164295523022;16610.57;451.64914;1619172761;1619986333
LHC21d6c;ALIROOT-8684;LHC15o;pass2;Pb-Pb;5020.0;;- Pb-Pb, Hijing+injected (multi-)strange, LHC15o pass2 anchors, peripheral events;;PWGLF;;;10000000;13277340;44251314196537;1.2373682e+06;49299.14;1620415901;1622459331
LHC21d6b;ALIROOT-8684;LHC15o;pass2;Pb-Pb;5020.0;;- Pb-Pb, Hijing+injected (multi-)strange, LHC15o pass2 anchors, semi-central events;;PWGLF;;;2500000;3023040;67632733553393;1.9492596e+06;32295.518;1620415899;1622462943
LHC21d6a;ALIROOT-8684;LHC15o;pass2;Pb-Pb;5020.0;;- Pb-Pb, Hijing+injected (multi-)strange, LHC15o pass2 anchors, central events;;PWGLF;;;160000;191760;11473381983113;324657.34;4280.494;1620415877;1622459331
LHC21d2c;ALIROOT-8668;LHC16r, LHC16s;pass2;p-Pb;900.0;;- JJ+DPMJET for pass2 LHC16rs, triggered on a photon with at least;;PWGGA;;;103649544;113083460;57978379157095;9.52818e+06;59603.453;1620425985;1623740341
LHC21d2b;ALIROOT-8668;LHC16r, LHC16s;pass2;p-Pb;900.0;;- JJ+DPMJET for pass2 LHC16rs, triggered on a photon with at least;;PWGGA;;;77737158;79438200;34030872877838;7.050984e+06;46989.33;1620441943;1623477156
LHC21d2a;ALIROOT-8668;LHC16r, LHC16s;pass2;p-Pb;900.0;;- GJ+DPMJET for pass2 LHC16rs EMCal/DCal/PHOS acc;;PWGGA;;;77737158;84673600;34686716613047;6.811549e+06;38551.535;1620461743;1622801528
LHC21d1c;ALIROOT-8458;LHC18b;pass1;p-p;13000.0;;- HF hard pT bin, for D* analysis in pp, 2018 periods;;PWGHF;;;82581820;89964000;21686760819993;833642.25;8229.423;1617913594;1624179458
LHC21d1b;ALIROOT-8458;LHC17h;pass1;p-p;13000.0;;- HF hard pT bin, for D* analysis in pp, 2017 periods;;PWGHF;;;83658180;90822400;21709351562783;890164.06;10845.87;1617874028;1624175851
LHC21d1a;ALIROOT-8458;, LHC16j;pass1;p-p;13000.0;;- HF hard pT bin, for D* analysis in pp, 2016 periods;;PWGHF;;;35985460;39020000;9241541134494;612088.44;5511.985;1617913567;1624130687
LHC21c14b;ALIROOT-8651;LHC18p;pass1;p-p;13000.0;294925;CBT, for secondary nuclei in pp HM collisions anchored to 2018 periods, trigger on nuclei after transport;;PWGLF;;;;1254534;1299688440330;436960.5;6698.312;1617696239;1622723156
LHC21c14a;ALIROOT-8651;LHC18p;pass1;p-p;13000.0;294925;CBT, for secondary nuclei in pp HM collisions anchored to 2018 periods, no selection;;PWGLF;;;;1087000;376123593038;18536.818;147.066;1616913349;1617606803
LHC21c13;ALIROOT-8665;, LHC16t;pass2;p-Pb;5020.0;;- AMPT generator-only simulation of p-Pb, anchored to LHC16qt;;PWGCF;;;800000000;781640000;15417729932807;61133.6;5101.6157;1616864120;1617617796
LHC21c12b;ALIROOT-8664;LHC13b, LHC13c, LHC13f;pass5;p-Pb;5020.0;;- HIJING p-Pb, anchored to pass5, including ZDC with -5% material;;;no PAG to select;;10000000;10982350;6384537799941;1.5430818e+06;5563.9727;1616167916;1618426808
LHC21c12a;ALIROOT-8664;LHC13b, LHC13c, LHC13f;pass5;p-Pb;5020.0;;- HIJING p-Pb, anchored to pass5, including ZDC with +10% material;;;no PAG to select;;10000000;10990000;6628107446951;1.5408626e+06;5319.627;1616167778;1618385182
LHC21c11;ALIROOT-8663;LHC13b, LHC13c, LHC13f;pass5;p-Pb;5020.0;;-, (DPMJET) for p-Pb, anchored to pass5, including ZDC;;;no PAG to select;;20000000;21638550;11013952311321;1.4667546e+06;4330.3047;1616164902;1617796839
LHC21c10c;ALIROOT-8602;LHC10h;pass3;Pb-Pb;2760.0;137124, 137125, 137132, 137133, 137135;- Strangeness-injected, anchored to pass3 of, wrong heavy injection;;PWGLF;;;500000;540430;5076068323972;190007.98;1985.1003;1622143505;1623579114
LHC21c10b;ALIROOT-8602;LHC10h;pass3;Pb-Pb;2760.0;137124, 137125, 137132, 137133, 137135;- Strangeness-injected, anchored to pass3 of, heavy injection;;PWGLF;;;500000;541000;5090454958984;190572.77;2149.5615;1622143444;1623568220
LHC21c10a;ALIROOT-8602;LHC10h;pass3;Pb-Pb;2760.0;137124, 137125, 137132, 137133, 137135;- Strangeness-injected, anchored to pass3 of, standard;;PWGLF;;;3000000;3257330;26817656356669;1.0736838e+06;11505.68;1622179994;1623582741
LHC21c9;ALIROOT-8591;LHC10h;pass3;Pb-Pb;2760.0;137124, 137125, 137132, 137133, 137135;- General-purpose Monte Carlo, pass3, minimum bias;;;no PAG to select;;1325027;1427808;12276425969378;461802.75;4885.8594;1622529195;1623240769
LHC21c4_fast;ALIROOT-8655;LHC17p;pass1;p-p;5020.0;;- Lc -> K0Sp dedicated, pp @, PYTHIA8, anchored to LHC17p and LHC17q, FAST;;;no PAG to select;;25630750;28068000;9142405938277;693739.5;3256.248;1615235735;1616793335
LHC21c4_cent;ALIROOT-8655;LHC17p;pass1;p-p;5020.0;;- Lc -> K0Sp dedicated, pp @, PYTHIA8, anchored to LHC17p and LHC17q, CENT;;;no PAG to select;;14480250;15855250;5214762773642;389300.28;1809.5616;1615235686;1616810811
LHC21c3_fast;ALIROOT-8656;LHC16q;pass2;p-Pb;5020.0;;- Lc -> K0Sp dedicated, p-Pb @, PYTHIA8, FAST;;;no PAG to select;;12012536;13177800;2796427992077;406699.03;2568.8308;1615233801;1616703355
LHC21c3_cent_wSDD;ALIROOT-8656;LHC16q;pass2;p-Pb;5020.0;;- Lc -> K0Sp dedicated, p-Pb @, PYTHIA8, CENT;;;no PAG to select;;11987464;13144700;2881569978961;412947.3;2541.4163;1615233685;1616717249
LHC17e4_2;ALIROOT-7110;LHC16q;pass1;p-Pb;8160.0;265525;5.02, - Forward UPC in p-Pb anchored to LHC16q/r/s/t, reprocessed;;PWGUD;;;;197070000;3529598754219;248564.6;853.1957;1614952271;1616438804
LHC21c2;ALIROOT-8303;LHC15o;pass1___pass1_pidfix___pass3_lowIR_pidfix;Pb-Pb;5020.0;;- HIJING + deuteron with Upgrade geometry, for ITS3 c-deuteron background studies, 10-50% centrality;;;no PAG to select;;2000000;217800;6633595143488;158210.94;1104.9203;1614941305;1615130636
LHC21c1_8;;;pass2;;;300100, 300101, 300102, 300103, 300104, 300105, 300106;O2 commisioning Run3, 02-xxx;;;;;;109500;1485931849800;9552.975;38.560555;1619530533;1626728961
LHC21b8;ALIROOT-8650;LHC15o;pass2;p-p;5020.0;;- Jet-Jet, PYTHIA8 anchored to LHC15o (pass2);;PWGJE;;;80000000;87697000;14248940094157;1.5396301e+06;19963.066;1614460163;1616000544
LHC21b6_cent_woSDD;ALIROOT-8648;LHC16q;pass2;p-Pb;5020.0;;- Central barrel simulation for p-Pb at, (LHC16q, LHC16t) pass 2 with injected heavy flavor signals, CENT w/o SDD;;PWGDQ;;;24973882;4679400;380505036581;97156.36;697.3557;1614329784;1615619173
LHC21b6_fast;ALIROOT-8648;LHC16q;pass2;p-Pb;5020.0;;- Central barrel simulation for p-Pb at, (LHC16q, LHC16t) pass 2 with injected heavy flavor signals, FAST;;PWGDQ;;;25026118;4681800;380601059667;99409.33;723.79297;1614329703;1615536105
LHC21b7b2;ALIROOT-8647;LHC16s;pass2;p-Pb;900.0;;- FONLL simulations to evaluate the Acceptance x Efficiency for p-Pb (LHC16s), CMSH triggers;;PWGHF;;;33000000;36292800;659025538266;10721.199;1001.4631;1614418929;1615716623
LHC21b7b1;ALIROOT-8647;LHC16s;pass2;p-Pb;900.0;;- FONLL simulations to evaluate the Acceptance x Efficiency for p-Pb (LHC16s), CMSL triggers;;PWGHF;;;41000000;45036800;793114610111;15710.952;1220.3279;1614418926;1615713103
LHC21b7a2;ALIROOT-8647;LHC16r;pass2;p-Pb;900.0;;- FONLL simulations to evaluate the Acceptance x Efficiency for p-Pb (LHC16r), CMSH triggers;;PWGHF;;;26000000;28612800;504666434802;10289.579;748.7172;1614418924;1615713102
LHC21b7a1;ALIROOT-8647;LHC16r;pass2;p-Pb;900.0;;- FONLL simulations to evaluate the Acceptance x Efficiency for p-Pb (LHC16r), CMSL triggers;;PWGHF;;;39000000;42803200;756040314586;15494.066;986.85925;1614418921;1615713101
LHC21b2;ALIROOT-8636;LHC16q;pass1;p-Pb;5020.0;;- DPMJET anchored to pass1 LHC16qt, DPMJET, CENT;;PWGLF;;;50000000;53786950;8433964129242;1.8458775e+06;7594.494;1613459155;1615603146
LHC21a6_cent_systerr;ALIROOT-8633;LHC18c;pass2;p-p;13000.0;285917, 285946, 285958;- General-purpose Monte Carlo anchored to LHC18c pass2, CENT wSDD, syst err;;Common production;;;;3814200;4656350607726;125910.89;980.9504;1612825810;1612933525
LHC21b1;ALIROOT-8634;LHC15o;pass1;Pb-Pb;5020.0;;- HIJING + STARLight for LMee, anchored to LHC15o Pass1, 50-90% centrality;;PWGDQ;;;1950000;2307450;1400033236425;323757.22;2149.5771;1613597247;1616002452
LHC21a6_cent_kink5sigma;ALIROOT-8633;LHC18c;pass2;p-p;13000.0;285917;- General-purpose Monte Carlo anchored to LHC18c pass2, CENT wSDD, kink 5sigma;;Common production;;;;3811650;4694790125983;146839.97;1210.19;1612790352;1612923921
LHC20g8b4_2;ALIROOT-8512;LHC18q;pass3;Pb-Pb;5020.0;;- Hijing + heavy-flavour hadron decays anchored to Pass3 18q and 18r periods, updated filterbits, 50-90% centrality;;PWGDQ;;;12000000;12606100;3963245061294;984109.25;9543.603;1612388161;1616438074
LHC20g8b3_2;ALIROOT-8512;LHC18q;pass3;Pb-Pb;5020.0;;- Hijing + heavy-flavour hadron decays anchored to Pass3 18q and 18r periods, updated filterbits, 30-50% centrality;;PWGDQ;;;12000000;12690500;5149134430092;1.8477396e+06;12110.535;1612388169;1616441118
LHC20g8b2_2;ALIROOT-8512;LHC18q;pass3;Pb-Pb;5020.0;;- Hijing + heavy-flavour hadron decays anchored to Pass3 18q and 18r periods, updated filterbits, 10-30% centrality;;PWGDQ;;;8000000;8597592;8220889310849;2.910513e+06;19826.129;1612388158;1616441102
LHC20g8b1_2;ALIROOT-8512;LHC18q;pass3;Pb-Pb;5020.0;;- Hijing + heavy-flavour hadron decays anchored to Pass3 18q and 18r periods, updated filterbits, 0-10% centrality;;PWGDQ;;;12000000;13068784;25299754943327;9.259765e+06;63366.664;1612388165;1616441104
LHC20g8a4_2;ALIROOT-8512;LHC18q;pass3;Pb-Pb;5020.0;;- Hijing + injected light-flavour hadron decays anchored to 18q and 18r periods, updated filterbits, 50-90% centrality;;PWGDQ;;;24000000;25247150;8732688111802;2.0024028e+06;19571.176;1612388165;1616551422
LHC20g8a3_2;ALIROOT-8512;LHC18q;pass3;Pb-Pb;5020.0;;- Hijing + injected light-flavour hadron decays anchored to 18q and 18r periods, updated filterbits, 30-50% centrality;;PWGDQ;;;12000000;12963197;8144509235809;2.1802402e+06;18639.314;1612388154;1616441122
LHC20g8a2_2;ALIROOT-8512;LHC18q;pass3;Pb-Pb;5020.0;;- Hijing + injected light-flavour hadron decays anchored to 18q and 18r periods, updated filterbits, 10-30% centrality;;PWGDQ;;;12000000;12978042;16804072806813;4.9269225e+06;42126.332;1612388152;1616598566
LHC20g8a1_2;ALIROOT-8512;LHC18q;pass3;Pb-Pb;5020.0;;- Hijing + injected light-flavour hadron decays anchored to 18q and 18r periods, updated filterbits, 0-10% centrality;;PWGDQ;;;6000000;6533400;13051862613300;4.730819e+06;32317.17;1612388120;1616558618
LHC21a3;ALIROOT-8620;LHC16h;pass1;p-p;13000.0;;-, J/psi and Psi2S in pp, (2016, 2017 and 2018 data);;PWGDQ;;;100000000;116225000;2176056449498;35233.03;1687.5688;1611914658;1613312504
LHC21a2_cent_woSDD;ALIROOT-8623;, LHC17q;pass1;p-p;5020.0;;- HF, for XiC semileptonic decay analysis in pp collisions at, CENT_woSDD;;PWGHF;;;18051000;19559050;8681222420967;1.1781268e+06;7305.861;1611860113;1612171333
LHC21a2_fast;ALIROOT-8623;LHC17p;pass1;p-p;5020.0;;- HF, for XiC semileptonic decay analysis in pp collisions at, FAST;;PWGHF;;;31958091;34428150;15555210556415;2.0659325e+06;14049.717;1611860040;1613256562
LHC20l4b_2;ALIROOT-8587;LHC18q;pass3;Pb-Pb;5020.0;;- HIJING + STARLight for LMee, anchored to LHC18q and LHC18r Pass3, updated for events in BKG, 50-90% centrality;;PWGDQ;;;1830000;2007900;2314732551819;530538.5;6583.4697;1611738374;1613646589
LHC20l4a_2;ALIROOT-8587;LHC18q;pass3;Pb-Pb;5020.0;;- HIJING + STARLight for LMee, anchored to LHC18q and LHC18r Pass3, updated for events in BKG, 30-50% centrality;;PWGDQ;;;1410000;1526016;1805450682335;546994.06;5074.092;1611738369;1613585347
LHC20l2b_2;ALIROOT-8584;LHC13b, LHC13c;pass5;p-Pb;5020.0;;- HIJING + hypertriton anchored to pass2 of pPb 2013 (, HLT default;;PWGLF;;;260949;283550;256006188451;14402.786;137.47726;1611736151;1611809623
LHC21a1_2;ALIROOT-8606;LHC18r;pass1_emd;Pb-Pb;5020.0;;- RELDIS anchored to LHC18r, EMD runs, C-side, ZDC pedestals updated;;;no PAG to select;;4000000;3887100;614567222346;46328.28;1455.7416;1613504187;1613599783
